Configuracion,Cruza,Mutacion,Tasa_mutacion,Tam_poblacion,Elitismo,Mejor_Fitness,Diversidad_Final
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,119774.30256223405,0.12473684210526317
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,119067.03591535421,0.14
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,118158.13730789711,0.14105263157894737
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,117708.35930278263,0.17210526315789473
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,101280.18089172464,0.1744736842105263
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,119241.05033668246,0.10052631578947369
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,118084.68440495622,0.12605263157894736
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,122099.60512688338,0.12342105263157893
cruce_pmx | mutacion_intercambio | mut:0.1 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.1,200,True,126379.65959508393,0.14105263157894737
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,131869.72469195965,0.1313157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,137172.19314100186,0.17921052631578946
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,123840.1517991546,0.10947368421052632
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,111457.60035304619,0.1355263157894737
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,131333.21202779535,0.1686842105263158
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,136635.23402390053,0.16236842105263158
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,131939.10762382924,0.11131578947368422
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,137966.09118528457,0.15131578947368418
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,133796.74335078683,0.15342105263157896
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,135081.13701615826,0.0818421052631579
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,134268.28069421658,0.17184210526315788
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,127884.27279150748,0.12605263157894736
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,130456.56253957952,0.11763157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,129665.6677621412,0.09473684210526315
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,132119.4450358304,0.155
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,120101.98181119964,0.1223684210526316
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,133921.30633052168,0.13657894736842105
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,126041.06634900827,0.14026315789473684
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,129809.06161645835,0.17868421052631578
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,136487.98480366133,0.0863157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,132849.19556568738,0.16710526315789473
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,132893.51262919107,0.18815789473684208
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,127615.14190105634,0.09368421052631579
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,127044.53314256156,0.13473684210526315
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,130275.86285593321,0.13842105263157894
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,124879.2412787911,0.14947368421052631
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,110631.92371356594,0.12473684210526315
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,113893.52038677444,0.1694736842105263
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,135263.6982073008,0.11421052631578947
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:50 | elit:True,cruce_pmx,mutacion_intercambio,0.2,50,True,116327.97575825462,0.1339473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,133466.7330276769,0.10631578947368421
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126057.04560608337,0.15263157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,131398.34755468287,0.12710526315789472
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,127003.5813171837,0.1889473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,120558.32902905552,0.13
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,117828.95718833622,0.14421052631578948
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,129415.84813720452,0.13526315789473686
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,134757.06055560522,0.16473684210526315
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,123102.69615019699,0.1336842105263158
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126833.71755524584,0.1489473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,110306.5462421445,0.13131578947368422
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,128238.5125219805,0.1889473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126374.272286159,0.14026315789473684
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,138127.09337226851,0.14684210526315788
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126240.9982727163,0.16684210526315787
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,127763.94390652851,0.15421052631578946
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,128817.13320466387,0.18789473684210528
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,131700.01678197458,0.17105263157894737
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126279.19574246898,0.16157894736842102
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,124550.64729903857,0.18026315789473685
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,125495.65658912866,0.18684210526315786
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,119579.07161961624,0.15605263157894736
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,128159.59621198109,0.16815789473684212
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,125448.5301779442,0.17473684210526316
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,129895.60809749624,0.1605263157894737
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,125639.80576274933,0.15105263157894736
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,130893.6682381337,0.14026315789473684
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,126761.71860054867,0.14526315789473684
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,130334.706747861,0.195
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:100 | elit:True,cruce_pmx,mutacion_intercambio,0.2,100,True,125702.97607482229,0.16
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,118396.3857381875,0.13499999999999998
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,106150.45096564661,0.19026315789473686
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,117312.34260764567,0.1405263157894737
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,129757.41545020373,0.12947368421052632
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,123604.85072946391,0.17868421052631578
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,119644.53020986286,0.1573684210526316
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,117275.13174930557,0.165
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,114339.75558599853,0.17894736842105263
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,119961.54420722154,0.1689473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,124160.29339081704,0.13473684210526315
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,124557.77481013845,0.16184210526315787
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,118997.68469128471,0.1839473684210526
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,109147.99933464397,0.16
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,130021.26314273632,0.1318421052631579
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,125149.10958284933,0.12736842105263158
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,121299.12035052398,0.17736842105263156
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,121256.25703033147,0.12842105263157894
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,117705.26127736285,0.13394736842105262
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,128498.53528080024,0.15578947368421053
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,114823.92772865627,0.12421052631578945
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,124826.31805314458,0.17289473684210527
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,130214.18824500994,0.20526315789473684
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,126524.85018340911,0.16210526315789472
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,128246.40437342918,0.16684210526315787
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,121023.14694426258,0.2113157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,117180.42073345571,0.1763157894736842
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,105208.2419206635,0.17657894736842103
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,113136.54097814766,0.1307894736842105
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,118338.61301550748,0.19
cruce_pmx | mutacion_intercambio | mut:0.2 | pob:200 | elit:True,cruce_pmx,mutacion_intercambio,0.2,200,True,127127.83481450473,0.16157894736842102
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,194854.8943505638,0.021052631578947368
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,206386.9010482685,0.019473684210526313
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,195723.17161347895,0.005263157894736842
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,223271.25265637564,0.0
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,220851.40832095325,0.008421052631578947
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,208617.4615007938,0.009473684210526315
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,202951.5783184696,0.007368421052631579
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,205175.70501340108,0.02526315789473684
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,209645.89293494372,0.00631578947368421
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,222432.46932582775,0.0
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,203895.72917636973,0.01263157894736842
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,201061.98293404054,0.04
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,188177.92771619844,0.030526315789473683
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,221093.59058496394,0.0
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,221677.97037208924,0.0
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,198052.1501871987,0.038947368421052626
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,197708.55283596556,0.07842105263157895
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,212118.43380188273,0.031842105263157894
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,213056.26172381415,0.003157894736842105
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,179385.28876032837,0.021052631578947368
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,192263.57869424863,0.036052631578947364
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,194951.7014154751,0.03263157894736842
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,214106.7738950567,0.028947368421052628
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,207948.10474036206,0.026315789473684213
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,194300.9487695134,0.008421052631578947
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,210819.3426084078,0.013684210526315788
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,211625.27620837398,0.01894736842105263
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,202263.8647676687,0.031842105263157894
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,220779.38644440257,0.005263157894736842
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:50 | elit:False,cruce_pmx,mutacion_intercambio,0.05,50,False,192837.92853963285,0.016842105263157894
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,207212.94974239278,0.004736842105263157
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,211420.89769237515,0.011578947368421053
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,186402.32647118982,0.02263157894736842
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,181567.73491285034,0.01868421052631579
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,208927.6520355187,0.008947368421052631
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,208057.93504848346,0.014736842105263158
cruce_pmx | mutacion_intercambio | mut:0.05 | pob:100 | elit:False,cruce_pmx,mutacion_intercambio,0.05,100,False,185115.26361533857,0.017894736842105262
