Configuracion,Cruza,Mutacion,Penalizacion,Elitismo,Ejecucion_No,Mejor_Fitness,Diversidad_Final,Peso_Final,Valor_Final
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,68,274.0,0.0032933333333333304,50,274
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,69,313.0,0.0019733333333333317,50,313
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,70,275.0,0.003286666666666664,49,275
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,71,288.0,0.001979999999999999,50,288
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,72,267.0,0.0032933333333333304,50,267
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,73,299.0,0.0046133333333333295,50,299
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,74,309.0,0.0009899999999999993,50,309
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,75,322.0,0.0013199999999999993,50,322
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,76,321.0,0.0026133333333333295,50,321
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,77,301.0,0.003286666666666662,49,301
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,78,349.0,0.001319999999999999,50,349
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,79,322.0,0.0032799999999999995,50,322
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,80,318.0,0.0036166666666666634,50,318
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,81,309.0,0.0026133333333333325,50,309
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,82,302.0,0.0029699999999999982,50,302
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,83,306.0,0.002639999999999998,49,306
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,84,309.0,0.003286666666666663,50,309
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,85,299.0,0.002633333333333331,50,299
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,86,315.0,0.0026399999999999987,50,315
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,87,294.0,0.002969999999999998,49,294
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,88,301.0,0.0026399999999999983,49,301
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,89,259.0,0.0023099999999999987,49,259
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,90,286.0,0.0026399999999999983,50,286
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,91,314.0,0.003946666666666664,50,314
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,92,292.0,0.0019799999999999987,49,292
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,93,311.0,0.002633333333333332,50,311
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,94,290.0,0.0026266666666666643,50,290
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,95,335.0,0.0019733333333333326,50,335
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,96,305.0,0.0026399999999999983,50,305
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,97,305.0,0.002963333333333331,49,305
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,98,305.0,0.0036166666666666643,50,305
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,99,287.0,0.0016499999999999993,49,287
cruce_un_punto | mutacion_un_gen | fitness_cero | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_cero,False,100,299.0,0.0026399999999999987,50,299
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,1,912.0,0.0029633333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,2,912.0,0.0032733333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,3,912.0,0.0026333333333333304,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,4,904.0,0.0036233333333333304,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,5,912.0,0.0009899999999999993,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,6,912.0,0.004256666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,7,912.0,0.0023033333333333313,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,8,912.0,0.0039399999999999965,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,9,912.0,0.004586666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,10,912.0,0.0046066666666666626,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,11,912.0,0.003953333333333329,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,12,912.0,0.002309999999999999,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,13,912.0,0.003286666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,14,912.0,0.002956666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,15,912.0,0.0035966666666666642,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,16,912.0,0.0036099999999999965,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,17,912.0,0.0029699999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,18,912.0,0.004276666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,19,904.0,0.002963333333333331,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,20,904.0,0.004276666666666663,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,21,912.0,0.0029699999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,22,912.0,0.004586666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,23,912.0,0.0036233333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,24,912.0,0.0023033333333333313,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,25,912.0,0.003946666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,26,912.0,0.0019799999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,27,912.0,0.0029699999999999982,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,28,912.0,0.0026266666666666643,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,29,904.0,0.00395333333333333,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,30,912.0,0.0026399999999999983,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,31,912.0,0.0019799999999999996,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,32,904.0,0.0026333333333333317,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,33,912.0,0.0036166666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,34,912.0,0.0029566666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,35,912.0,0.0029566666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,36,912.0,0.004599999999999996,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,37,912.0,0.003616666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,38,912.0,0.003299999999999998,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,39,904.0,0.0026266666666666634,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,40,912.0,0.002956666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,41,912.0,0.0019733333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,42,912.0,0.002309999999999999,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,43,912.0,0.0023099999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,44,912.0,0.0019733333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,45,912.0,0.0023033333333333317,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,46,912.0,0.004283333333333331,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,47,912.0,0.0026399999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,48,912.0,0.0029699999999999982,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,49,912.0,0.0036033333333333343,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,50,912.0,0.003953333333333332,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,51,912.0,0.004586666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,52,912.0,0.0019799999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,53,912.0,0.0036233333333333304,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,54,912.0,0.003913333333333333,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,55,912.0,0.004269999999999999,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,56,912.0,0.001649999999999999,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,57,904.0,0.0019666666666666647,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,58,912.0,0.003946666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,59,912.0,0.003286666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,60,912.0,0.0016499999999999991,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,61,912.0,0.002309999999999999,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,62,912.0,0.002619999999999998,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,63,912.0,0.004269999999999996,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,64,912.0,0.003286666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,65,912.0,0.0029499999999999956,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,66,912.0,0.003279999999999996,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,67,912.0,0.0046133333333333295,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,68,912.0,0.002956666666666663,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,69,912.0,0.0032999999999999974,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,70,912.0,0.0022966666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,71,904.0,0.002956666666666664,190,1044
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,72,912.0,0.0019799999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,73,912.0,0.0029500000000000012,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,74,912.0,0.0029633333333333313,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,75,912.0,0.004276666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,76,912.0,0.002969999999999998,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,77,912.0,0.002963333333333331,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,78,912.0,0.005596666666666662,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,79,912.0,0.002633333333333331,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,80,912.0,0.004593333333333328,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,81,912.0,0.003906666666666661,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,82,912.0,0.0039466666666666626,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,83,912.0,0.0036166666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,84,912.0,0.0026399999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,85,912.0,0.004276666666666664,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,86,912.0,0.004269999999999996,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,87,912.0,0.0036233333333333313,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,88,912.0,0.0029433333333333304,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,89,912.0,0.0026266666666666643,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,90,912.0,0.004269999999999995,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,91,912.0,0.0032733333333333325,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,92,912.0,0.002633333333333331,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,93,912.0,0.0036166666666666634,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,94,912.0,0.0019799999999999987,192,1054
cruce_un_punto | mutacion_un_gen | fitness_lineal | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_lineal,True,95,912.0,0.0039399999999999965,192,1054
